file,line,original,replacement,compiles,modifies,type,signature
./data/AbstractNaturalIdDataAccess.java,29,keysFactory,this.keysFactory,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,37,"keysFactory.createNaturalIdKey( naturalIdValues, persister, session )",keysFactory.createNaturalIdKey(naturalIdValues),False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,42,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,48,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,49,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,54,return True;,return True;,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,59,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,60,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,65,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,75,setPurgeOnNoDependents(true),clearCaches(),True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AddExpression.java,49,((left.type == Type.tString) && !right.type.isType(TC_VOID)),(left.type == Type.tString) && (!right.type.isType(TC_VOID)),False,True,UNKNOWN,
./data/AddExpression.java,49,"""tString""",left.type == Type.tString,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,49,right.type.isType(TC_VOID),!right.type.isType(TC_VOID),True,True,OR,7ef1bef4451204285c781c46a25f3d43
./data/AddExpression.java,49,!right.type.isType(TC_VOID),!right.type.isType(TC_VOID),True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,49,Type.tString,Type,False,True,UNKNOWN,
./data/AddExpression.java,50,Type.tString,"Type.tString,",False,True,UNKNOWN,
./data/AddExpression.java,51,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,52,right.type,Type.tString,True,True,UNKNOWN,a084690f98400873b8e1845e0c8c47c6
./data/AddExpression.java,52,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,52,left.type.isType(TC_VOID),((left.type >= TC_INT) && (left.type <= TC_VOID)),False,True,UNKNOWN,
./data/AddExpression.java,52,!left.type.isType(TC_VOID),left.type.isType(TC_VOID),True,True,OR,5a812141eaabe3011e4c87a854bad608
./data/AddExpression.java,52,"""!left.type.isType(TC_VOID)""","""left.type != Type.tString""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,53,Type.tString,t,False,True,UNKNOWN,
./data/AddExpression.java,54,return,;,True,True,UNKNOWN,cdec50d228e92fca4f899f893a9cb225
./data/AddExpression.java,56,super.selectType(tm),super.selectType(tm),True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,61,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,68,--a,++b,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,68,a + b,++a,True,True,UNKNOWN,e310f9de9527eff72c6045f8b029b20d
./data/AddExpression.java,68,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,68,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,71,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,71,(a + b),(a + b),True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,71,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,71,a + b,a.longValue() + b.longValue(),False,True,UNKNOWN,
./data/AddExpression.java,74,where,a + b,False,True,UNKNOWN,
./data/AddExpression.java,74,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,74,"new FloatExpression(where, a + b)","new FloatExpression(this, a + b)",False,True,UNKNOWN,
./data/AddExpression.java,74,a = a + b,a =+ b,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,77,a + b,b + a,True,True,UNKNOWN,ca463b119bf307e93e23b4ee828a337d
./data/AddExpression.java,77,a + b,a b +,False,True,UNKNOWN,
./data/AddExpression.java,77,where,where *where &lt; a *a &gt; b *b,False,True,UNKNOWN,
./data/AddExpression.java,77,a + b,a,True,True,UNKNOWN,29fcebd3a69599cda638eabbe09c36c9
./data/AddExpression.java,80,a + b,a+b,True,True,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,90,"""if (type == Type.tString && isConstant())""","""if (type""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,90,if( type == Type.tString && isConstant() ),if ( (type == Type.tString) && isConstant() ),True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,90,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,90,Type.tString,tString,False,True,UNKNOWN,
./data/AddExpression.java,90,isConstant(),isConstant,False,True,UNKNOWN,
./data/AddExpression.java,91,"""Inline value: "" + inlineValueSB(env, ctx, new StringBuffer());","ctx.processValue(env, new StringBuffer())",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,92,{{,{,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,94,buffer.toString(),'${buffer}',False,True,UNKNOWN,
./data/AddExpression.java,99,"env, ctx",env,False,True,UNKNOWN,
./data/AddExpression.java,150,type != Type.tString,!type.equals(Type.tString),True,True,UNKNOWN,086c02bf653935463c37f04e11fda4d0
./data/AddExpression.java,153,"super.inlineValueSB(env, ctx, buffer);","super.inlineValueSB(env,ctx,buffer);",True,True,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,156,left.inlineValueSB,"left.inlineValueSB(env, ctx, buffer)",False,True,UNKNOWN,
./data/AddExpression.java,157,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,158,"right.inlineValueSB(env, ctx, buffer);","right.inlineValueSB(env, ctx)",False,True,UNKNOWN,
./data/AddExpression.java,160,<buffer>,<BUFFER>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,167,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,167,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,169,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,169,type.inMask(TM_INTEGER),(type & TM_INTEGER),False,True,UNKNOWN,
./data/AddExpression.java,170,left.equals(0),left,False,True,UNKNOWN,
./data/AddExpression.java,170,left.equals(0),left==0,False,True,UNKNOWN,
./data/AddExpression.java,170,if (left.equals(0)),if (left == 0),False,True,UNKNOWN,
./data/AddExpression.java,170,if (left.equals(0)) {,if (left.equals(0),False,True,UNKNOWN,
./data/AddExpression.java,171,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,173,right.equals(0),right==0,False,True,UNKNOWN,
./data/AddExpression.java,173,"""<init>(""","""<init>("" + value",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,173,((right).equals(Integer.valueOf(0)),((right == (int) 0) || ((right != null) && right.equals(0)),True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,173,right.equals(0) || right < 0,```,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,174,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,177,right.type.isType(TC_NULL),right.type.getID() == TC_NULL,False,True,UNKNOWN,
./data/AddExpression.java,177,right.type,right,False,True,UNKNOWN,
./data/AddExpression.java,178,"// operator `==` cannot be applied to `void`, `void`",```,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,179,left.type.isType(TC_NULL),(left.type & TC_NULL) != 0,False,True,UNKNOWN,
./data/AddExpression.java,179,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,180,left.where,null,False,True,UNKNOWN,
./data/AddExpression.java,182,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,189,type.isType(TC_CLASS),Object,False,True,UNKNOWN,
./data/AddExpression.java,189,1,12,True,True,VR,784643d7b9eaa9f9732393d9fee98ebe
./data/AddExpression.java,189,12,type.isType(TC_CLASS) ? 12 : 1,True,True,UNKNOWN,7fac396f9002c08281af5adf2ff37301
./data/AddExpression.java,189,type.isType(TC_CLASS),type instanceof TCClass,False,True,UNKNOWN,
./data/AddExpression.java,189,(type.isType(TC_CLASS) ? 12 : 1),(type == TC_CLASS ? 12 : 1),False,True,UNKNOWN,
