file,line,original,replacement,compiles,modifies,type,signature
./data/AbstractNaturalIdDataAccess.java,29,this.keysFactory,nodeKeyFactory,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,37,"return keysFactory.createNaturalIdKey( naturalIdValues, persister, session )","return keysFactory.createNaturalIdKey( naturalIdValues, session.getEntityPersister(persister.getEntityName(),object), session )",False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,42,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,48,"getStorageAccess().putIntoCache( key, value, session )",CacheStorage.get(key),False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,49,true,false,True,True,VR,96814d815d9f0385ab3ef660d2608ba8
./data/AbstractNaturalIdDataAccess.java,54,return false,return Boolean.TRUE,True,True,UNKNOWN,24eb80d44fbdf36e6550ccbc6f09f9e7
./data/AbstractNaturalIdDataAccess.java,59,"getStorageAccess().putIntoCache(key, value, session)","cache.put(key, value)",True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,60,true,false,True,True,VR,70243b9d5093f817d52963e349cd4917
./data/AbstractNaturalIdDataAccess.java,65,return false,return true,True,True,VR,a51af145a6a5b7550a7dba1726bb1edb
./data/AbstractNaturalIdDataAccess.java,75,clearCache(),assertTrue(cache.isEmpty());,False,True,UNKNOWN,
./data/AddExpression.java,49,right.type.isType(TC_VOID),right.type.isType(Type.TC_VOID),True,True,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,49,(left.type == Type.tString) && !right.type.isType(TC_VOID),left.type.isType(TC_VOID),True,True,UNKNOWN,02b530df3e1b31a7052dda47e34cb72a
./data/AddExpression.java,49,!right.type.isType(TC_VOID),right.type.isType(TC_VOID),True,True,OR,086ee9c31f488dcb06545575524664ba
./data/AddExpression.java,49,(left.type == Type.tString) && !right.type.isType(TC_VOID),!right.type.isType(TC_VOID) && left.type == Type.tString,True,True,UNKNOWN,01a98caa04e559819c5edd678a60e880
./data/AddExpression.java,49,left.type == Type.tString && !right.type.isType(TC_VOID),left.type == Type.tString || right.type.isType(TC_VOID),True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,50,Type.tString,null,True,True,UNKNOWN,ede23ede2d661c22d1e069d55d914272
./data/AddExpression.java,51,return;,return null;,False,True,UNKNOWN,
./data/AddExpression.java,52,right.type == Type.tString && !left.type.isType(TC_VOID),right.equals(left) && !left.type.isType(TC_VOID),True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,52,(right.type == Type.tString) && !left.type.isType(TC_VOID),(right.type == Type.tString) || !left.type.isType(TC_VOID),True,True,OR,dd9d30fc87917f3e38fb751dd893d538
./data/AddExpression.java,52,(right.type == Type.tString) && !left.type.isType(TC_VOID),(right.type != Type.tString) && !left.type.isType(TC_VOID),True,True,OR,51798f979c677b56be82ed815b87d3e0
./data/AddExpression.java,52,(right.type == Type.tString) && !left.type.isType(TC_VOID),!right.type.isType(TC_VOID),True,True,UNKNOWN,c584584f73304ab753e984049042886f
./data/AddExpression.java,52,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,53,Type.tString,Type.Int,False,True,UNKNOWN,
./data/AddExpression.java,54,return,break,False,True,UNKNOWN,
./data/AddExpression.java,56,"super.selectType(env, ctx, tm)",null,False,True,UNKNOWN,
./data/AddExpression.java,61,true,false,True,True,VR,0721664040374623f0c3acf80a68a216
./data/AddExpression.java,68,a + b,0,True,True,VR,595d70a59016c7d280d6a612d1cf90c2
./data/AddExpression.java,68,a + b,1,True,True,VR,a56574f0d75a21a2b38f149139c784fd
./data/AddExpression.java,68,null,"new IntExpression(where, a + b)",True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,68,a + b,(a + b),True,True,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,71,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,71,a + b,a * b,True,True,OR,29056dfad9a6ebdfb56e2a394436d582
./data/AddExpression.java,71,"new LongExpression(where, a + b)",return a + b;,False,True,UNKNOWN,
./data/AddExpression.java,71,"() -> new LongExpression(where, a + b)","new LongExpression(where, a + b)",True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,74,a + b,NaN,False,True,UNKNOWN,
./data/AddExpression.java,74,return new,return,False,True,UNKNOWN,
./data/AddExpression.java,74,"where, a + b","where, a.getValue() + b.getValue()",False,True,UNKNOWN,
./data/AddExpression.java,74,"new FloatExpression(where, a + b)","new FloatExpression(where, a.getValue() + b.getValue())",False,True,UNKNOWN,
./data/AddExpression.java,77,new DoubleExpression,new FloatExpression,False,True,UNKNOWN,
./data/AddExpression.java,77,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,77,"new DoubleExpression(where, a + b)",null,True,True,UNKNOWN,1b19d4cce59b1987779e7f5ffa987e97
./data/AddExpression.java,77,"new DoubleExpression(where, a + b)",an anonymous class extending DoubleExpression,False,True,UNKNOWN,
./data/AddExpression.java,80,a + b,a.asc(),False,True,UNKNOWN,
./data/AddExpression.java,90,Type.tString && isConstant(),Type.tString && isConstant,False,True,UNKNOWN,
