file,line,original,replacement,compiles,modifies,type,signature
./data/AbstractNaturalIdDataAccess.java,29,keysFactory,this.keysFactory = keysFactory;,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,37,"keysFactory.createNaturalIdKey( naturalIdValues, persister, session )","keysFactory.createNaturalIdKey( naturalIdValues, session )",False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,42,cacheKey,keysFactory.getNaturalIdValues( cacheKey ),True,True,UNKNOWN,a79cdb4b2ddc7ddce6ff29e3ddc7dc0a
./data/AbstractNaturalIdDataAccess.java,48,"getStorageAccess().putIntoCache(key, session)",getStorageAccess().putIntoCache(key),True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,49,true,false,True,True,VR,96814d815d9f0385ab3ef660d2608ba8
./data/AbstractNaturalIdDataAccess.java,54,false,"""null""",False,True,VR,
./data/AbstractNaturalIdDataAccess.java,59,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,60,true,false,True,True,VR,70243b9d5093f817d52963e349cd4917
./data/AbstractNaturalIdDataAccess.java,65,false,true (1 location),False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,75,clearCache(),for(int i=0;i<1000;i++),True,True,UNKNOWN,d3a4f579edafbc5440e12d72b27bcd91
./data/AddExpression.java,49,left.type == Type.tString,left == Type.tString && right == Type.tString,False,True,UNKNOWN,
./data/AddExpression.java,49,(left.type == Type.tString) && !right.type.isType(TC_VOID),(!left.type == Type.tString) && !right.type.isType(TC_VOID),False,True,OR,
./data/AddExpression.java,49,left.type == Type.tString,left.isString(),False,True,UNKNOWN,
./data/AddExpression.java,49,left.type == Type.tString,!left.type.isType(TC_BOOLEAN),True,True,UNKNOWN,b34c4c19d690aeec2ff5738fe6c620d9
./data/AddExpression.java,49,(left.type == Type.tString) && !right.type.isType(TC_VOID),(left.type == Type.tString) && right.type.isType(TC_VOID),True,True,OR,7ef1bef4451204285c781c46a25f3d43
./data/AddExpression.java,50,type,Type.tString,False,True,UNKNOWN,
./data/AddExpression.java,51,return,--,False,True,UNKNOWN,
./data/AddExpression.java,52,right.type == Type.tString,right.type == Type.string,False,True,UNKNOWN,
./data/AddExpression.java,52,right.type == Type.tString && left.type.isType(TC_VOID),left.type.isType(TC_VOID),True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,52,!left.type.isType(TC_VOID),left.type.isType(TC_VOID),True,True,OR,5a812141eaabe3011e4c87a854bad608
./data/AddExpression.java,52,left.type.isType(TC_VOID),!left.type.isType(TC_VOID),True,True,OR,5a812141eaabe3011e4c87a854bad608
./data/AddExpression.java,52,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,53,token.data,token.dat,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,54,"writeToComet(res, response, buffer);","!writeToComet(res, response, buffer);",True,False,OR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,56,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,61,false,true,True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,68,a + b,a * b,True,True,OR,cce14ae5614757978a8da08eea96739b
./data/AddExpression.java,68,"new IntExpression(where, a + b)","new IntExpression(where, a - b)",True,True,OR,c35e7e5a9946b9a114c1d5f33572aaad
./data/AddExpression.java,68,"new IntExpression(where, a + b)","new IntExpression(a + where, b)",True,True,UNKNOWN,f459459837e8f31c99fc32b989866c7a
./data/AddExpression.java,68,a + b,a - b,True,True,OR,c35e7e5a9946b9a114c1d5f33572aaad
./data/AddExpression.java,71,a + b,b,True,True,UNKNOWN,07a7db2a0657000751ca3e1fd1b89da4
./data/AddExpression.java,71,a + b,a + a,True,True,UNKNOWN,908ae33e62559bedc520ea2e53397dd4
./data/AddExpression.java,71,a + b,a,True,True,UNKNOWN,ff4412d931cd4edd8b8bb2707756fd71
./data/AddExpression.java,71,a + b,a,True,True,UNKNOWN,ff4412d931cd4edd8b8bb2707756fd71
./data/AddExpression.java,74,"new FloatExpression(where, a + b)","new FloatExpression(where, a + b)",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,74,"new FloatExpression(where, a + b)","new FloatExpression(where, a & b)",False,True,OR,
./data/AddExpression.java,74,a + b,a * b,True,True,OR,048a16327c036a3056e3b13230e5cd9b
./data/AddExpression.java,74,a + b,b + a,True,True,UNKNOWN,9ffae9abed7e96f3054056d93d59eb43
