file,line,original,replacement,compiles,modifies,type,signature
./data/AbstractNaturalIdDataAccess.java,29,keysFactory,null,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,37,"keysFactory.createNaturalIdKey( naturalIdValues, persister, session )","keysFactory.createNullKey( naturalIdValues, persister, session )",False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,42,keysFactory.getNaturalIdValues( cacheKey ),keysFactory,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,48,SessionRegistryImpl.getStorageAccess(),getStorageAccess(),True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,49,true,false,True,True,VR,96814d815d9f0385ab3ef660d2608ba8
./data/AbstractNaturalIdDataAccess.java,54,'',null,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,59,value,null,True,True,UNKNOWN,3fa88793ca9b07b82ab4badf1651bb12
./data/AbstractNaturalIdDataAccess.java,60,true,false,True,True,VR,70243b9d5093f817d52963e349cd4917
./data/AbstractNaturalIdDataAccess.java,65,false,true,True,True,VR,a51af145a6a5b7550a7dba1726bb1edb
./data/AbstractNaturalIdDataAccess.java,75,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AddExpression.java,49,!right.type.isType(TC_VOID),right.type.isType(TC_VOID),True,True,OR,7ef1bef4451204285c781c46a25f3d43
./data/AddExpression.java,49,right.type.isType(TC_VOID),right.type.isVoid(),False,True,UNKNOWN,
./data/AddExpression.java,49,Type.tString,Type.get(TC_INT),False,True,UNKNOWN,
./data/AddExpression.java,49,if ((left.type == Type.tString) && !right.type.isType(TC_VOID)) {,if ((left.type.isType(Type.tString)) && !(right.type.isType(TC_VOID))) {,False,True,UNKNOWN,
./data/AddExpression.java,49,(left.type == Type.tString) && !right.type.isType(TC_VOID),(left.type == Type.tString) && left.type.isType(TC_VOID),True,True,UNKNOWN,154ce3dbda1792b5518a7e5020c5664b
./data/AddExpression.java,50,Type.tString,Type.t_conc_char,False,True,UNKNOWN,
./data/AddExpression.java,51,return,"throw new AssertionFailedError(""Method foo() should not have been called."");",False,True,UNKNOWN,
./data/AddExpression.java,52,(right.type == Type.tString) && !left.type.isType(TC_VOID),(right.type == Type.tString),True,True,UNKNOWN,7871915ade33f221aad6e9c4d02ac62e
./data/AddExpression.java,52,"""!left.type.isType(TC_VOID)""","""left.type.isType(TC_VOID)""",True,False,OR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,52,TC_VOID,TC_NUMBER,False,True,UNKNOWN,
./data/AddExpression.java,52,left.type.isType(TC_VOID),!left.type.isType(TC_VOID),True,True,OR,5a812141eaabe3011e4c87a854bad608
./data/AddExpression.java,52,right.type == Type.tString,left.type == Type.tString,True,True,UNKNOWN,1665b1e8781fba668f99563a188305aa
./data/AddExpression.java,53,Type.tString,Type.tStringArray,False,True,UNKNOWN,
./data/AddExpression.java,54,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,56,ctx,null,True,True,UNKNOWN,9b4a3a5f76f2ad9e4ec93dcb253bab32
