file,line,original,replacement,compiles,modifies,type,signature
./data/AbstractNaturalIdDataAccess.java,29,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,37,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,42,cacheKey,keysFactory.getNaturalIdValues( cacheKey ),True,True,UNKNOWN,a79cdb4b2ddc7ddce6ff29e3ddc7dc0a
./data/AbstractNaturalIdDataAccess.java,48,"getStorageAccess().putIntoCache( key, value, session )",getStorageAccess(),True,True,UNKNOWN,24eb3e3945aeb5f1621e53e904324d3c
./data/AbstractNaturalIdDataAccess.java,49,return true;,return false;,True,True,VR,96814d815d9f0385ab3ef660d2608ba8
./data/AbstractNaturalIdDataAccess.java,54,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,59,"getStorageAccess().putIntoCache( key, session );",*************************************************************************************,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,60,return true,return,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,65,true,false,True,False,VR,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,75,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AddExpression.java,49,(left.type == Type.tString) && !right.type.isType(TC_VOID),left.type != Type.tString,True,True,UNKNOWN,229c672a35fb0e0b294e07268b0d0478
./data/AddExpression.java,49,(left.type == Type.tString) && !right.type.isType(TC_VOID),(left.type == Type.tString),True,True,UNKNOWN,5234ef568b319e20b7df5a7f8b99daf4
./data/AddExpression.java,49,((left.type == Type.tString) && !right.type.isType(TC_VOID)),((left.type == Type.tString) && (!right.type.isType(TC_VOID))),True,True,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,49,left.type == Type.tString && !right.type.isType(TC_VOID),left.type == Type.tString,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,49,if ((left.type == Type.tString) && !right.type.isType(TC_VOID)) {{,!right.type.isType(TC_VOID),True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,50,type = Type.tString;,type = Type.TString;,False,True,UNKNOWN,
./data/AddExpression.java,51,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,52,(right.type == Type.tString) && !left.type.isType(TC_VOID),(right.type == Type.tString),True,True,UNKNOWN,cd4efab8c25849229f625f875d88f10f
./data/AddExpression.java,52,right.type == Type.tString,right.type.isType(TC_VOID),True,True,UNKNOWN,fad13b863e42ed2f3536ea67875be71b
./data/AddExpression.java,52,}} else if (right.type == Type.tString && !left.type.isType(TC_VOID)) {{,right instanceof BinaryCompoundExpression && (!(left instanceof BinaryCompoundExpression)),True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,52,}} else if ((right.type == Type.tString) && !left.type.isType(TC_VOID)) {{,}} else if (right.type == Type.tString) {{,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,52,right.type == Type.tString && !left.type.isType(TC_VOID) && left != target,right.type == Type.tString && left != target,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,53,type = Type.tString,type = Type.tString,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,54,"throw new IllegalArgumentException( ""bad version number "" + version.toString()) )","throw new IllegalArgumentException( ""something bad happened?"") )",True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,56,"super.selectType(env, ctx, tm)",super.selectType(),False,True,UNKNOWN,
./data/AddExpression.java,61,return true,true,False,True,VR,
./data/AddExpression.java,68,"new IntExpression(where, a + b)",a + b,False,True,UNKNOWN,
./data/AddExpression.java,68,"new IntExpression(where, a + b);","new IntExpression(where, ExpressionMath.add(a, b));",False,True,UNKNOWN,
./data/AddExpression.java,68,a + b,a-b,True,True,UNKNOWN,a16fc4f070d9e7f8fe5e9029c8e90f19
./data/AddExpression.java,68,"new IntExpression(where, a + b)",a + b,False,True,UNKNOWN,
