file,line,original,replacement,compiles,modifies,type,signature
./data/AbstractNaturalIdDataAccess.java,29,keysFactory,this.keysFactory,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,37,"naturalIdValues, persister, session","naturalIdValues, session",False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,42,return keysFactory.getNaturalIdValues( cacheKey ),return keysFactory.getNaturalIdValues( key ),False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,48,"getStorageAccess().putIntoCache( key, value, session )","getStorageAccess().putIntoCache( key, value )",False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,49,true,false,True,True,VR,96814d815d9f0385ab3ef660d2608ba8
./data/AbstractNaturalIdDataAccess.java,54,true,false,True,False,VR,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,59,"getStorageAccess().putIntoCache( key, value, session )","getStorageAccess().putIntoCache( key, value, RequestResponseManager.SESSION_REPL);",False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,60,true,true;,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,65,true,false,True,False,VR,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,75,clearCache(),invalidateCache(),False,True,UNKNOWN,
./data/AddExpression.java,49,if ((left.type == Type.tString) && !right.type.isType(TC_VOID)) {{,if ((left.type == Type.tString) && !right.type.isType(TC_INT)) {{,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,49,if (left.type != Type.tString && !right.type.isType(TC_VOID)) {,if ((left.type == Type.tString) && !right.type.isType(TC_VOID)) {,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,49,if ((left.type == Type.tString) && !right.type.isType(TC_VOID)) {{,if ((left.type == Type.tObject) && !right.type.isType(TC_ARR)) {{,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,49,if ((left.type == Type.tString) && !right.type.isType(TC_VOIDE)) {{,if ((left.type == Type.tString) && !right.type.isType(TC_VOID))) {{,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,49,if ((left.type == Type.tString) && !right.type.isType(JCTree.CRT_FLOAT)) {{,if ((left.type == Type.tString) && !right.type.isType(JCTree.CRT_BOOLEAN)) {{,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,50,Type,Type.tString,True,True,UNKNOWN,f294fdd69ec01e38d743816923d6f30e
./data/AddExpression.java,51,return ;,return element;,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,52,}} else if ((right.type == Type.tString) && !left.type.isType(TC_VOID)) {{,"}} else if ((right.type == ""java.lang.String"") && !left.type.isType(TC_VOID)) {{",True,False,VR,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,52,"}} else if ((right.type == Type.tString) && !left.type.isType(TC_VOID)) {{""","}} else if ((left.type == Type.tString) && !right.type.isType(TC_VOID)) {{""",True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,52,"}} else if ((right.type == Type.tString) && !left.type.isType(TC_VOID)) {{""","}} else if ((right.type == Type.tString)) {{""",True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,52,}} else if ((right.type == Type.tString) && !left.type.isType(TC_VOID)) {{,}} else if ((right.type != Type.tString) && !left.type.isType(TC_VOID)) {{,True,False,OR,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,52,"}} else if ((right.type == Type.tString) && !left.type.isType(TC_VOID)) {""",}} else if ((left.type == Type.tString) && !right.type.isType(TC_VOID)) {,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,53,Type.tString,Basic.Type.tString,False,True,UNKNOWN,
./data/AddExpression.java,54,return;,return true;,False,True,UNKNOWN,
./data/AddExpression.java,56,"super.selectType(newEnv, ctx, tm)","super.selectType(newEnv, ctx, inTemp.subst(datatype));",True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,61,false,true,True,False,VR,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,68,"new IntExpression(where, a + b)","new IntExpression(where, a - b)",True,True,OR,a16fc4f070d9e7f8fe5e9029c8e90f19
