file,line,original,replacement,compiles,modifies,type,signature
./data/AbstractNaturalIdDataAccess.java,29,keysFactory,noopKeysFactoryProvider,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,37,naturalIdValues,this.naturalIdValues,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,42,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,48,777,888,True,False,VR,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,49,false,true,True,False,VR,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,54,true,false,True,False,VR,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,59,key,hash(value),False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,60,true,false,True,True,VR,70243b9d5093f817d52963e349cd4917
./data/AbstractNaturalIdDataAccess.java,65,true,false,True,False,VR,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,75,clearCache(),clearCase(),False,True,UNKNOWN,
./data/AddExpression.java,49,(left.type == Type.tString)&&left.type.isType(TC_VOID),(left.type != Type.tString)||left.type.isType(TC_VOID),True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,49,((left.type == Type.tString) && !right.type.isType(TC_VOID)),(left.type == Type.tString),True,True,UNKNOWN,5234ef568b319e20b7df5a7f8b99daf4
./data/AddExpression.java,49,((left.type == Type.tString) && !right.type.isType(TC_VOID)) {{,((left.type == Type.tString) && !right.type.isType(TC_VOID))) {,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,49,(left.type == Type.tString) && !right.type.isType(TC_VOID),(left.type == Type.tString1) && right.type.isType(TC_VOID),False,True,UNKNOWN,
./data/AddExpression.java,49,left.type == Type.tString && !right.type.isType(TC_VOID),left.type.isType(Type.tString) && right.type.isType(TC_VOID),True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,50,type = tString,type = Type.tInt,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,51,return,false,False,True,VR,
./data/AddExpression.java,52,"""""",null,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,52,right.type == Type.tString,right.type == Type.tString && !left.type.isType(TC_VOID),True,True,UNKNOWN,2cca4cfdc9c487b5a5eeac28e2c1c029
./data/AddExpression.java,52,}.else.if.((right.type.==.Type.tString.&&.!left.type.isType(TC_VOID)).){,else.if.}(right.type.==.Type.tString.&&.!left.type.isType(TC_VOID)).){,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,52,Type.tString,Type.tString | left.type.isType(TC_VOID),True,True,UNKNOWN,55cfed6362428f09bf24a7b7a630b780
./data/AddExpression.java,52,if ((right.type == Type.tString) && !left.type.isType(TC_VOID)) {,if ((right.type == Type.tString) && !left.type.isVoid()) {,False,True,UNKNOWN,
./data/AddExpression.java,53,TYPEtstring,type = Type.Tstring;,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,54,return,continue,False,True,UNKNOWN,
./data/AddExpression.java,56,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,61,true,false,True,True,VR,0721664040374623f0c3acf80a68a216
./data/AddExpression.java,68,a + b,b + a,True,True,UNKNOWN,273d72c2789b5eb6ccb9478b5ae54ea0
./data/AddExpression.java,68,a + b,b + a,True,True,UNKNOWN,273d72c2789b5eb6ccb9478b5ae54ea0
./data/AddExpression.java,68,"return new IntExpression(where, a + b);",return a + b;,False,True,UNKNOWN,
./data/AddExpression.java,68,b+a,b+a+0,True,False,VR,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,71,a + b,b + a,True,True,UNKNOWN,33df4294344a8b1f6c23090d1e0bd403
./data/AddExpression.java,71,"return new LongExpression(where, a + b);","return new IntegerExpression(where, a + b);",False,True,UNKNOWN,
./data/AddExpression.java,71,"new LongExpression(where, a + unsafeCastB(b))","new LongExpression(where, unsafeCastA(a) + unsafeCastB(b))",True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,71,a + b,"a, b",False,True,UNKNOWN,
./data/AddExpression.java,74,a + b,a * b,True,True,OR,dd9d4b6b5bd864be3296bb28a05cbf4b
./data/AddExpression.java,74,"new FloatExpression(where, a + b)","new FloatExpression(where, a)",True,True,UNKNOWN,9cb0bf65415ede72e1fcf7dea5e9757c
./data/AddExpression.java,74,"new FloatExpression(where, a + b)","new FloatExpression(where, a b)",False,True,UNKNOWN,
./data/AddExpression.java,74,"return new FloatExpression(where, a + b);","return new FloatExpression(where, (a + b));",True,True,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,77,a + b,a * b,True,True,OR,71e9270cef865f83f1c8f4b8aa9714a8
./data/AddExpression.java,77,a + b,a + b*,False,True,UNKNOWN,
./data/AddExpression.java,77,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,77,a + b,a / b,True,True,OR,a7dd004305dac1ef34bc9436a740a3e0
./data/AddExpression.java,80,where,"""startPosition == endPosition""",False,True,VR,
./data/AddExpression.java,90,type == Type.tString && isConstant(),true && isConstant(),True,True,UNKNOWN,6a3f2172c11408a9613a0a190c02dd7f
./data/AddExpression.java,90,type == Type.tString && isConstant(),type == Type,False,True,UNKNOWN,
./data/AddExpression.java,90,"""if (type == Type.tString && isConstant()) {{""",if (type == Type.tString && isConstant()) {,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,90,type,between,False,True,UNKNOWN,
./data/AddExpression.java,90,type == Type.tString && isConstant(),type == Type.tString,True,True,UNKNOWN,b89e43af1775f166474206c666586424
./data/AddExpression.java,91,new StringBuffer(),"new StringBuffer("""")",True,True,VR,76326d355138d20ba1a7e194b0c0bb26
./data/AddExpression.java,92,buffer != null {{,{}},True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,94,"new StringExpression(where, getContentBufferAsText())","new StringExpression(where, getStringBuilder())",True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,99,inlineValue,inlineGetsValue,False,True,UNKNOWN,
./data/AddExpression.java,150,type,Type.tString,True,True,UNKNOWN,e3f64b4a658a3b31ad9c89bd491317bd
./data/AddExpression.java,153,ctx,env,False,True,UNKNOWN,
./data/AddExpression.java,156,"left.inlineValueSB(env, ctx, buffer)",buffer,True,True,UNKNOWN,a3234990669eb97946992b3bad287757
./data/AddExpression.java,157,buffer != null,buffer == null,True,True,OR,9f10515c295475ab715c066856f5cdb3
./data/AddExpression.java,158,"""right.inlineValueSB""","""right\\.inlineValueSB""",True,False,VR,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,160,buffer,emptyBuffer,False,True,UNKNOWN,
./data/AddExpression.java,167,!type.isType(TC_CLASS)) {,false,False,True,VR,
./data/AddExpression.java,167,!type.isType(TC_CLASS),type.isType(TC_CLASS),True,True,OR,c7f115579f32479791ac725d0fde9081
./data/AddExpression.java,169,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,169,type.inMask(TM_INTEGER),type.TM_INTEGER),False,True,UNKNOWN,
./data/AddExpression.java,170,left.equals(0),left == 0,False,True,UNKNOWN,
./data/AddExpression.java,170,0,1,True,True,VR,66aa8dd034c502bbafa6586d724f20ce
./data/AddExpression.java,170,0,1,True,True,VR,66aa8dd034c502bbafa6586d724f20ce
./data/AddExpression.java,170,left.equals(0),left,False,True,UNKNOWN,
./data/AddExpression.java,171,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,173,if (right.equals(0)) {{,if (right.equals(0)) {{,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,173,right.equals(0),right.equals(1),True,True,VR,b6f8526a9ec3c268f43b0f74bb88f313
./data/AddExpression.java,173,right.equals(0),right,False,True,UNKNOWN,
./data/AddExpression.java,173,right,left,True,True,UNKNOWN,c952511f10a7d1a0c5b999b069d29184
./data/AddExpression.java,174,left,/**left*/,False,True,UNKNOWN,
./data/AddExpression.java,177,left,right,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,177,false && right.type.isType(TC_NULL),right.type.isType(TC_NULL),True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,178,"right = new StringExpression(right.where, ""null"")",null,False,True,UNKNOWN,
./data/AddExpression.java,179,"""isType(TC_NULL""","""isType((null)",True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,179,} else if (left.type.isType(TC_NULL)) {,if (left.type.isType(TC_NULL)) {,False,True,UNKNOWN,
./data/AddExpression.java,180,"""null""","""Null""",True,True,VR,ac95b08a8bbc619776a9902c3352155f
./data/AddExpression.java,182,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,189,1,12,True,True,VR,d2a4868514f09279b831a1279a16f108
./data/AddExpression.java,189,(type.isType(TC_CLASS) ? 12 : 1),1,True,True,VR,53d7c04543fc21acfcfd4acba02321c8
./data/AddExpression.java,189,return (type.isType(TC_CLASS) ? 12 : 1),return 12				// will be ignored bec. it is not longer ambiguous,True,True,UNKNOWN,cad870d38f9fa90ebd8c6d9a64149065
./data/AddExpression.java,189,return (type.isType(TC_CLASS) ? 12 : 1),return (type.isType(TC_CLASS) ? 1 : 12),True,True,UNKNOWN,fbc54df25311ab9b55b0da31776145aa
./data/AddExpression.java,189,12?1:,14?1:,True,False,VR,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,189,type.isType(TC_CLASS) ? 12 : 1,type.isTC_CLASS() ? 12 : 1,False,True,UNKNOWN,
./data/AddExpression.java,189,12,1,True,True,VR,948dcbdd0b82f6fbafb2583413e3dcc4
./data/AddExpression.java,189,return (type.isType(this.TC_CLASS) ? 12 : 1),return (this.type.isType(12) ? 12 : 1),True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,189,type.isType(TC_CLASS) ? 12 : 1,type.isType(TC_CLASS) ? 12 : 1,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,189,'{' && '}' || 1 : 2,-1,True,False,VR,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,189,1,12,True,True,VR,d2a4868514f09279b831a1279a16f108
./data/AddExpression.java,189,type.isType(TC_CLASS) ? 12 : 1,type.isType(12),False,True,UNKNOWN,
./data/AddExpression.java,189,(type.isType(TC_CLASS) ? 12 : 1),12,True,True,VR,cad870d38f9fa90ebd8c6d9a64149065
./data/AddExpression.java,189,(type.isType(TC_CLASS) ? 12 : 1),1,True,True,VR,53d7c04543fc21acfcfd4acba02321c8
./data/AddExpression.java,198,type.getTypeCodeOffset(),type.getTypeCodeOffset(),True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,198,"asm.add(where, opc_iadd + type.getTypeCodeOffset())",true,False,True,VR,
