file,line,original,replacement,compiles,modifies,type,signature
./data/AbstractNaturalIdDataAccess.java,29,"""keysFactory""","""keyFactory""",True,False,VR,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,37,"""createNaturalIdKey( vals, fetchTime, parhh)""","""createNaturalIdkey( vals, permttern )""",True,False,VR,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,42,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,48,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,49,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,54,"""return false;""","""{}""",True,False,VR,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,59,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,60,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,65,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,75,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AddExpression.java,49,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,49,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,49,"""tString""","""left={$.type;mString} right={$.type;mType(TC_VOID)}""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,49,"""if ((left.type == Type.tString) && !right.type.isType(TC_VOID)) {""","""}""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,49,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,50,"""tString""",NULL,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,51,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,52,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,52,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,52,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,52,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,52,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,53,"""tString""","""String""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,54,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,56,"""super.selectType(arg1, ctx, tm)""","""super.selectType(arg1, arg2, tm)""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,61,"""true;""","""u;""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,68,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,68,"""new IntExpression(where, a + b)""","""IntExpression(where, a + b)""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,68,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,68,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,71,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,71,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,71,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,71,"""new LongExpression(where, a + b)""","""new LongExpression(a + b)""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,74,"""where, ((TokenDouble)a).getDoubleValue() + b.getDoubleValue()""","""where, ((TokenDouble)a).getDoubleValue() + ()b.getDoubleValue())""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,74,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,74,"""where a+b""","""where a b""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,74,"""new FloatExpression(where, a + b)""","""a + b""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,77,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,77,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,77,"""new DoubleExpression(where, a + b)""","""new DoubleExpression(where, a + b)""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,77,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,80,"""new StringExpression(where, a + b)""","""new StringExpression(what, a + b)""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,90,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,90,"""Type.tString""","""tString""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,90,INVOKEDYNAMIC fillInStackTrace $1$replace(Ljava/lang/String$1;Ljava/lang/String;)Ljava/util/regex/Matcher;,if (type == Type.tString && isConstant()) {{,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,90,"""type == Type.tString && isConstant()""","""type == Type.tString && isConstant()""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,90,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,91,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,92,"""buffer != null""",""" != null""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,94,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,99,"""super.inlineValue(env,ctx)""","""super.inlineValue(env, ctx)""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,150,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,153,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,156,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,157,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,158,"""right.inlineValueSB(env, ctx, buffer)""","""right.inlineValueSB(,)"".",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,160,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,167,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,167,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,169,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,169,"""TerminalChunk |""","""chunkMergeMode""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,170,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,170,"""if (left.equals(0)) {""","""if (left.equals(0)) {""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,170,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,170,"""left.equals(""","""left.equals(""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,171,"""arguments must not be null""","""""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,173,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,173,if right.equals(0) {,if right == 0 {,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,173,"""equals(*)""","""equals(0)""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,173,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,174,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,177,"""isType(TC_NULL)""","""{}""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,177,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,178,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,179,""";}else if (left.type.isType(TC_NULL)) {""",""";}else if (left.type.isType(TCNULL)) {""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,179,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,180,"""null""","""null""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,182,this,"""Unknown""",False,True,VR,
./data/AddExpression.java,189,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,189,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,189,"""type.isType""","""type.isType""",True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,189,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
