file,line,original,replacement,compiles,modifies,type,signature
./data/AbstractNaturalIdDataAccess.java,29,keysFactory,null,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,37,"keysFactory.createNaturalIdKey( naturalIdValues, persister, session )","keysFactory.createNaturalIdKey( naturalIdValues, session )",False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,42,keysFactory.getNaturalIdValues( cacheKey ),keysFactory.getNaturalIdValues( cacheKey ),True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,48,"getStorageAccess().putIntoCache( key, value, session )","getStorageAccess().putIntoCache( key, value )",False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,49,true,false,True,True,VR,96814d815d9f0385ab3ef660d2608ba8
./data/AbstractNaturalIdDataAccess.java,54,true,false,True,False,VR,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,59,"getStorageAccess().putIntoCache(key, value, session)","getStorageAccess().putIntoCache(key, value)",True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,60,true,false,True,True,VR,70243b9d5093f817d52963e349cd4917
./data/AbstractNaturalIdDataAccess.java,65,false,true,True,True,VR,a51af145a6a5b7550a7dba1726bb1edb
./data/AbstractNaturalIdDataAccess.java,75,clearCache(),clearCache(),True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AddExpression.java,49,left.type == Type.tString,!left.type == Type.tString,False,True,OR,
./data/AddExpression.java,49,left.type == Type.tString,left.type == Type.tString && !right.type.isType(TC_VOID),True,True,UNKNOWN,e7b2a09a9488469cac83f31ef090e4a6
./data/AddExpression.java,49,((left.type == Type.tString) && !right.type.isType(TC_VOID)),(left.type == Type.tString),True,True,UNKNOWN,5fe7fc8611b0efaaffe861c893c350fa
./data/AddExpression.java,49,left.type == Type.tString,left.type.isType(TC_VOID),True,True,UNKNOWN,502398074aa40fdc697475de4a9ae23b
./data/AddExpression.java,49,left.type == Type.tString,right.type.isType(TC_VOID),True,True,UNKNOWN,e42756c6c06042a9f750cc47ec2d1753
./data/AddExpression.java,50,Type.tString,Type.tString,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,51,return null;,return;,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,52,left.type.isType(TC_VOID),left.type.isType(TC_VOID),True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,52,right.type == Type.tString,right.type.isType(TC_VOID),True,True,UNKNOWN,e3f309c571b1e1f91ae14adfe6262ddf
./data/AddExpression.java,52,right.type == Type.tString && !left.type.isType(TC_VOID),right.type == Type.tString && left.type.isType(TC_VOID),True,False,OR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,52,right.type == Type.tString,right.type.isType(TC_STRING),False,True,UNKNOWN,
./data/AddExpression.java,52,left.type.isType(TC_VOID),!left.type.isType(TC_VOID),True,True,OR,5a812141eaabe3011e4c87a854bad608
./data/AddExpression.java,53,Type.tString,Type.tString;,True,True,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,54,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,56,"ctx, tm)",ctx),False,True,UNKNOWN,
./data/AddExpression.java,61,true,false,True,True,VR,1bc51d72802f656e8e762eeec9ebf463
./data/AddExpression.java,68,a + b,a - b,True,True,OR,c35e7e5a9946b9a114c1d5f33572aaad
./data/AddExpression.java,68,a + b,a - b,True,True,OR,c35e7e5a9946b9a114c1d5f33572aaad
./data/AddExpression.java,68,"new IntExpression(where, a + b)","new IntExpression(where, a - b)",True,True,OR,c35e7e5a9946b9a114c1d5f33572aaad
./data/AddExpression.java,68,a + b,a,True,True,UNKNOWN,9cd80d7277ac9e3c3b7c1511d831f4d7
./data/AddExpression.java,71,a + b,a \+ b,False,True,UNKNOWN,
