file,line,original,replacement,compiles,modifies,type,signature
./data/AbstractNaturalIdDataAccess.java,29,this.keysFactory = keysFactory;,this.keysFactory = factory;,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,37,"keysFactory.createNaturalIdKey( naturalIdValues, persister, session )","keysFactory.createNaturalIdKey( naturalIdValues, persister )",False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,42,keysFactory.getNaturalIdValues( cacheKey ),keysFactory.getNaturalIdValues( cacheKey ),True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,48,"getStorageAccess().putIntoCache(key, value, session)","getStorageAccess().putIntoCache(session, key, value)",True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,49,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,54,true,false,True,False,VR,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,59,"getStorageAccess().putIntoCache( key, value, session )","getStorageAccess().putIntoCache( key, value )",False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,60,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,65,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,75,clearCache(),clear(),False,True,UNKNOWN,
./data/AddExpression.java,49,left.type == Type.tString,left.type == Type.tString && !right.type.isType(TC_VOID),True,True,UNKNOWN,e7b2a09a9488469cac83f31ef090e4a6
./data/AddExpression.java,49,left.type == Type.tString,left.type != Type.tString,True,True,OR,4d650728b470d67e6850eae6cfc5f1c2
./data/AddExpression.java,49,left.type == Type.tString,left.type.isType(TC_VOID),True,True,UNKNOWN,502398074aa40fdc697475de4a9ae23b
./data/AddExpression.java,49,left.type == Type.tString,left.type != Type.tString,True,True,OR,4d650728b470d67e6850eae6cfc5f1c2
./data/AddExpression.java,49,left.type == Type.tString,left.type.isType(TC_VOID),True,True,UNKNOWN,502398074aa40fdc697475de4a9ae23b
./data/AddExpression.java,50,Type.tString,Type.String,False,True,UNKNOWN,
./data/AddExpression.java,51,return;,return true;,False,True,UNKNOWN,
./data/AddExpression.java,52,right.type == Type.tString,right.type != Type.tString,True,True,OR,bd84b9d759aa07ddb2ba47f32296a27f
./data/AddExpression.java,52,right.type == Type.tString,right.type == Type.tString && !left.type.isType(TC_VOID),True,True,UNKNOWN,930bffc6c262d31ac00f457a096f49bd
./data/AddExpression.java,52,right.type == Type.tString,right.type != Type.tString,True,True,OR,bd84b9d759aa07ddb2ba47f32296a27f
./data/AddExpression.java,52,right.type == Type.tString,right.type.isType(TC_VOID),True,True,UNKNOWN,e3f309c571b1e1f91ae14adfe6262ddf
./data/AddExpression.java,52,right.type == Type.tString,!right.type.isType(TC_VOID),True,True,UNKNOWN,af513afa4baafaa5eb3624f01efb4d0e
./data/AddExpression.java,53,Type.tString,Type.String,False,True,UNKNOWN,
./data/AddExpression.java,54,return;,return,False,True,UNKNOWN,
./data/AddExpression.java,56,"super.selectType(env, ctx, ctx)","super.selectType(env, ctx, tm)",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,61,true;,false;,True,True,VR,1bc51d72802f656e8e762eeec9ebf463
./data/AddExpression.java,68,"new IntExpression(where, a + b)","new IntExpression(where, a + b + 1)",True,True,UNKNOWN,c9caabdde248de34198de6ee057afd65
./data/AddExpression.java,68,a + b,b + a,True,True,UNKNOWN,db69b7037ef1ee0d049859c8f2401e4a
./data/AddExpression.java,68,"new IntExpression(where, a + b)","new IntExpression(where, a - b)",True,True,OR,c35e7e5a9946b9a114c1d5f33572aaad
