file,line,original,replacement,compiles,modifies,type,signature
./data/AbstractNaturalIdDataAccess.java,29,keysFactory,dataLoaderOptions.keysFactory,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,37,"keysFactory.createNaturalIdKey( naturalIdValues, persister, session )","keysFactory.createNaturalIdKey( naturalIdValues, method, session );",False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,42,cacheKey,entityCacheKey,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,48,putIntoCache(,putIntoCacheLater(th=,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,49,true,false,True,True,VR,96814d815d9f0385ab3ef660d2608ba8
./data/AbstractNaturalIdDataAccess.java,54,false,true,True,True,VR,554753522503ed408359c2a5e13af64f
./data/AbstractNaturalIdDataAccess.java,59,session,this.session,False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,60,true,false,True,True,VR,70243b9d5093f817d52963e349cd4917
./data/AbstractNaturalIdDataAccess.java,65,<FAILED>,<FAILED>,True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,75,void clearCache(),void clearCache(boolean b),True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AddExpression.java,49,Type.tString,TYPE.TString,False,True,UNKNOWN,
./data/AddExpression.java,49,!right.type.isType(TC_VOID),right.type != Type.tString,True,True,UNKNOWN,ed19436b18a84545f88afbba92a75e42
./data/AddExpression.java,49,Type.tString,Type.tObject,True,True,UNKNOWN,e3dac9c41fce1c9c46774a31b4c3d16d
./data/AddExpression.java,49,Type.tString,Type.tVoid,True,True,UNKNOWN,b932b65a39dbbca30eef4868c2cbb015
./data/AddExpression.java,49,!right.type.isType(TC_VOID),!left.type.isType( TC_VOID),True,True,UNKNOWN,66b119de66273d1f238dbe7890b93d50
./data/AddExpression.java,50,Type.tString,Type.tSeparator,False,True,UNKNOWN,
./data/AddExpression.java,51,return,"throw new RuntimeException(""Should never happen"");",False,True,UNKNOWN,
./data/AddExpression.java,52,left.type.isType(TC_VOID),!left.type.isArray(),False,True,UNKNOWN,
./data/AddExpression.java,52,!left.type.isType(TC_VOID),left.type == Type.tString,True,True,UNKNOWN,1556d2070a23b0d11434c508df8be3f2
./data/AddExpression.java,52,"""}""","""} else if (""",True,False,VR,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,52,right.type == Type.tString,Type.tString,False,True,UNKNOWN,
./data/AddExpression.java,52,left.type.isType(TC_VOID),true,True,True,VR,be19748bfbbe934a2c55f8e3361fa663
./data/AddExpression.java,53,type = Type.tString;,type = Type.tInt;,True,True,UNKNOWN,6f7db0bce05217ca7c2115d653aa87df
./data/AddExpression.java,54,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,56,ctx.selectType(tm);,ctx.setTypeAdapter(classMeta.getType().equals(Object.class) ? new NoTypeAdapter<>(classMeta) : new ResourceClassTypeAdapter<>(classMeta));,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,61,true,false,True,True,VR,0721664040374623f0c3acf80a68a216
./data/AddExpression.java,68,a + b,"BinaryExpression, JExpression and Expressions all provide also the ability to access functions in addition to operators.",False,True,UNKNOWN,
./data/AddExpression.java,68,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,68,a + b,b + a,True,True,UNKNOWN,273d72c2789b5eb6ccb9478b5ae54ea0
./data/AddExpression.java,68,a + b,Integer.valueOf(a)* b,True,True,UNKNOWN,30d9068a4f5c33c70de8ab89cebf07d8
./data/AddExpression.java,71,a + b,"LongExpression(a, b).plus()",False,True,UNKNOWN,
./data/AddExpression.java,71,a + b,a * b / b * a,True,True,UNKNOWN,9fed8539bd52847c301ee3a9c6549dea
./data/AddExpression.java,71,a + b,b / a,True,True,UNKNOWN,02f94319b7d01d8aff94b6348e5eea65
./data/AddExpression.java,71,a + b,Long.valueOf(a + b),True,True,UNKNOWN,2fff4b47f0eab2610d521b92d7884f6d
./data/AddExpression.java,74,a + b,b - a,True,True,UNKNOWN,7313dd638a790b1605e04ab91be1b578
./data/AddExpression.java,74,where,where.where(),False,True,UNKNOWN,
./data/AddExpression.java,74,a + b,a - b,True,True,OR,9bceea63802dade199241160afa3a638
./data/AddExpression.java,74,a + b,b - a,True,True,UNKNOWN,7313dd638a790b1605e04ab91be1b578
./data/AddExpression.java,77,a + b,a * b,True,True,OR,71e9270cef865f83f1c8f4b8aa9714a8
./data/AddExpression.java,77,a + b,a / b,True,True,OR,a7dd004305dac1ef34bc9436a740a3e0
./data/AddExpression.java,77,a + b,a - b,True,True,OR,ec9b21a5a022e63b163162ab9a9f6b2d
./data/AddExpression.java,77,a + b,a - b,True,True,OR,ec9b21a5a022e63b163162ab9a9f6b2d
./data/AddExpression.java,80,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,90,"""tString""","""isConstant""",True,False,VR,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,90,type == Type.tString && isConstant(),getType() != Type.tString(),False,True,UNKNOWN,
./data/AddExpression.java,90,Type.tString,Type.kString,False,True,UNKNOWN,
./data/AddExpression.java,90,Type.tString,Type.tString,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,90,type == Type.tString && isConstant(),isConstant(),True,True,UNKNOWN,6a3f2172c11408a9613a0a190c02dd7f
./data/AddExpression.java,91,StringBuffer(),StringBuffer(litSchema).toStringCaseFormat(enumCaseFormat),False,True,UNKNOWN,
./data/AddExpression.java,92,{buffer != null}{,{buffer == null}{,True,False,OR,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,94,buffer.toString(),"buffer.toString() + """"",True,True,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,99,env,"env, ctx",False,True,UNKNOWN,
./data/AddExpression.java,150,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,153,super.inlineValueSB,"super.inline(env, ctx, buffer)",False,True,UNKNOWN,
./data/AddExpression.java,156,"inlineValueSB(env, ctx, buffer)","inlineValue(env, ctx, template, buffer)",False,True,UNKNOWN,
./data/AddExpression.java,157,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,158,buffer,char[],False,True,UNKNOWN,
./data/AddExpression.java,160,buffer,new StringBuffer(),True,True,UNKNOWN,564f8b7299b856b715acac82d9f5e054
./data/AddExpression.java,167,type.isType(TC_CLASS),!type.isType(TC_CLASS) || type.isType(TC_OBJECT),False,True,UNKNOWN,
./data/AddExpression.java,167,if (type.isType(TC_CLASS)),if (!type.isType(TC_CLASS)),True,False,OR,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,169,TM_INTEGER,TM_ANY,False,True,UNKNOWN,
./data/AddExpression.java,169,type.inMask(TM_INTEGER),type.inMask(TM_1),False,True,VR,
./data/AddExpression.java,170,left.equals(0),(left == 0),False,True,UNKNOWN,
./data/AddExpression.java,170,left.equals(0),left.equals(0.0),True,True,VR,5b0bab34a609f60187ee8fa4e0fdfce0
./data/AddExpression.java,170,left.equals(0),left == 0,False,True,UNKNOWN,
./data/AddExpression.java,170,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
./data/AddExpression.java,171,right,left,True,True,UNKNOWN,de8b93ffb6a8f267c0280ba999c4dd1d
./data/AddExpression.java,173,equals(0),!isZero(),False,True,UNKNOWN,
./data/AddExpression.java,173,right.equals(0),right.compareTo(0) == 0,False,True,UNKNOWN,
./data/AddExpression.java,173,right.equals(0),right != 0,False,True,UNKNOWN,
./data/AddExpression.java,173,right.equals(0),right.equals(0L),True,True,UNKNOWN,e01d6860098dfbb9a5786875942b1ecb
./data/AddExpression.java,174,<FAILED>,<FAILED>,True,False,UNKNOWN,e153b0864c3926f0a26506d3cd0b6870
