file,line,original,replacement,compiles,modifies,type,signature
./data/AbstractNaturalIdDataAccess.java,29,keysFactory,keysFactory.getClass(),False,True,UNKNOWN,
./data/AbstractNaturalIdDataAccess.java,37,"keysFactory.createNaturalIdKey( naturalIdValues, persister, session )","keysFactory.createNaturalIdKey( naturalIdValues, persister, session )",True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,42,keysFactory.getNaturalIdValues( cacheKey ),keysFactory.getNaturalIdValues( cacheKey ),True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,48,"getStorageAccess().putIntoCache( key, value, session )","getStorageAccess().putIntoCache( key, value, session )",True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,49,true,false,True,True,VR,96814d815d9f0385ab3ef660d2608ba8
./data/AbstractNaturalIdDataAccess.java,54,true,false,True,False,VR,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,59,"getStorageAccess().putIntoCache( key, value, session )","getStorageAccess().putIntoCache( key, value, session )",True,False,UNKNOWN,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,60,true,false,True,True,VR,70243b9d5093f817d52963e349cd4917
./data/AbstractNaturalIdDataAccess.java,65,true,false,True,False,VR,62c4bf7465dee249ab00e56506a311b3
./data/AbstractNaturalIdDataAccess.java,75,clearCache(),clearCache,False,True,UNKNOWN,
./data/AddExpression.java,49,left.type == Type.tString,left.type == Type.tString && !right.type.isType(TC_VOID),True,True,UNKNOWN,e7b2a09a9488469cac83f31ef090e4a6
./data/AddExpression.java,49,left.type == Type.tString,left.type.isType(TC_VOID),True,True,UNKNOWN,502398074aa40fdc697475de4a9ae23b
./data/AddExpression.java,49,left.type == Type.tString,left.type == Type.tString && !right.type.isType(TC_VOID),True,True,UNKNOWN,e7b2a09a9488469cac83f31ef090e4a6
./data/AddExpression.java,49,left.type == Type.tString,left.type == Type.tString && !right.type.isType(TC_VOID),True,True,UNKNOWN,e7b2a09a9488469cac83f31ef090e4a6
./data/AddExpression.java,49,left.type == Type.tString,left.type != Type.tString,True,True,OR,4d650728b470d67e6850eae6cfc5f1c2
./data/AddExpression.java,50,Type.tString,Type.tString,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,51,return,continue,False,True,UNKNOWN,
./data/AddExpression.java,52,right.type == Type.tString,right.type == Type.tString && !left.type.isType(TC_VOID),True,True,UNKNOWN,930bffc6c262d31ac00f457a096f49bd
./data/AddExpression.java,52,right.type == Type.tString,right.type == Type.tString && !left.type.isType(TC_VOID),True,True,UNKNOWN,930bffc6c262d31ac00f457a096f49bd
./data/AddExpression.java,52,right.type == Type.tString,right.type == Type.tString && !left.type.isType(TC_VOID),True,True,UNKNOWN,930bffc6c262d31ac00f457a096f49bd
./data/AddExpression.java,52,right.type == Type.tString,right.type == Type.tString && !left.type.isType(TC_VOID),True,True,UNKNOWN,930bffc6c262d31ac00f457a096f49bd
./data/AddExpression.java,52,right.type == Type.tString,right.type == Type.tString && !left.type.isType(TC_VOID),True,True,UNKNOWN,930bffc6c262d31ac00f457a096f49bd
./data/AddExpression.java,53,Type.tString,Type.tString,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,54,return,continue,False,True,UNKNOWN,
./data/AddExpression.java,56,"super.selectType(env, ctx, tm)","super.selectType(env, ctx, tm)",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,61,true,false,True,True,VR,1bc51d72802f656e8e762eeec9ebf463
./data/AddExpression.java,68,a + b,a - b,True,True,OR,c35e7e5a9946b9a114c1d5f33572aaad
./data/AddExpression.java,68,a + b,a - b,True,True,OR,c35e7e5a9946b9a114c1d5f33572aaad
./data/AddExpression.java,68,a + b,a - b,True,True,OR,c35e7e5a9946b9a114c1d5f33572aaad
./data/AddExpression.java,68,a + b,a - b,True,True,OR,c35e7e5a9946b9a114c1d5f33572aaad
./data/AddExpression.java,71,a + b,a - b,True,True,OR,b972c31a53998b0db4da51430aa9d1b0
./data/AddExpression.java,71,a + b,a - b,True,True,OR,b972c31a53998b0db4da51430aa9d1b0
./data/AddExpression.java,71,a + b,a - b,True,True,OR,b972c31a53998b0db4da51430aa9d1b0
./data/AddExpression.java,71,a + b,a - b,True,True,OR,b972c31a53998b0db4da51430aa9d1b0
./data/AddExpression.java,74,a + b,a - b,True,True,OR,0b6edf7a7a4320c481efb52dc2b150a7
./data/AddExpression.java,74,a + b,a - b,True,True,OR,0b6edf7a7a4320c481efb52dc2b150a7
./data/AddExpression.java,74,a + b,a - b,True,True,OR,0b6edf7a7a4320c481efb52dc2b150a7
./data/AddExpression.java,74,a + b,a - b,True,True,OR,0b6edf7a7a4320c481efb52dc2b150a7
./data/AddExpression.java,77,a + b,a - b,True,True,OR,5af5a364549da9d2a0aee47f39d893ab
./data/AddExpression.java,77,a + b,a - b,True,True,OR,5af5a364549da9d2a0aee47f39d893ab
./data/AddExpression.java,77,a + b,a - b,True,True,OR,5af5a364549da9d2a0aee47f39d893ab
./data/AddExpression.java,77,a + b,a - b,True,True,OR,5af5a364549da9d2a0aee47f39d893ab
./data/AddExpression.java,80,a + b,a - b,False,True,OR,
./data/AddExpression.java,90,type == Type.tString && isConstant(),type == Type.tString && !isConstant(),True,True,OR,519c9fc0d0564bb58f73e798afd247f8
./data/AddExpression.java,90,type == Type.tString && isConstant(),type == Type.tString || isConstant(),True,True,OR,0664b1d4f223319b88c3063a358d5e51
./data/AddExpression.java,90,type == Type.tString && isConstant(),type == Type.tString && !isConstant(),True,True,OR,519c9fc0d0564bb58f73e798afd247f8
./data/AddExpression.java,90,type == Type.tString && isConstant(),type == Type.tString && !isConstant(),True,True,OR,519c9fc0d0564bb58f73e798afd247f8
./data/AddExpression.java,90,type == Type.tString && isConstant(),type == Type.tString && !isConstant(),True,True,OR,519c9fc0d0564bb58f73e798afd247f8
./data/AddExpression.java,91,"inlineValueSB(env, ctx, new StringBuffer())","inlineValueSB(env, ctx, new StringBuffer())",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,92,buffer != null,buffer == null,True,True,OR,2a8680d50553a4392481b46a36837f15
./data/AddExpression.java,94,buffer.toString(),buffer,False,True,UNKNOWN,
./data/AddExpression.java,99,"super.inlineValue(env, ctx)","super.inlineValue(env, ctx)",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,150,type != Type.tString,type == Type.tString,True,True,OR,e35c13106ff82d4e790c3903801ae5ca
./data/AddExpression.java,153,"super.inlineValueSB(env, ctx, buffer)","super.inlineValueSB(env, ctx, buffer)",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
